park,flow_type,datestring,device_count,weekly_smooth
YELL,inflow,2019-04-15,86,71.0
YELL,inflow,2019-04-16,95,77.0
YELL,inflow,2019-04-17,99,81.57142857142857
YELL,inflow,2019-04-18,119,88.71428571428571
YELL,inflow,2019-04-19,258,113.42857142857143
YELL,inflow,2019-04-20,249,137.28571428571428
YELL,inflow,2019-04-21,147,150.42857142857142
YELL,inflow,2019-04-22,190,165.28571428571428
YELL,inflow,2019-04-23,183,177.85714285714286
YELL,inflow,2019-04-24,240,198.0
YELL,inflow,2019-04-25,216,211.85714285714286
YELL,inflow,2019-04-26,222,206.71428571428572
YELL,inflow,2019-04-27,288,212.28571428571428
YELL,inflow,2019-04-28,240,225.57142857142858
YELL,inflow,2019-04-29,207,228.0
YELL,inflow,2019-04-30,213,232.28571428571428
YELL,inflow,2019-05-01,185,224.42857142857142
YELL,inflow,2019-05-02,184,219.85714285714286
YELL,inflow,2019-05-03,273,227.14285714285714
YELL,inflow,2019-05-04,298,228.57142857142858
YELL,inflow,2019-05-05,283,234.71428571428572
YELL,inflow,2019-05-06,316,250.28571428571428
YELL,inflow,2019-05-07,311,264.2857142857143
YELL,inflow,2019-05-08,297,280.2857142857143
YELL,inflow,2019-05-09,305,297.57142857142856
YELL,inflow,2019-05-10,418,318.2857142857143
YELL,inflow,2019-05-11,488,345.42857142857144
YELL,inflow,2019-05-12,482,373.85714285714283
YELL,inflow,2019-05-13,436,391.0
YELL,inflow,2019-05-14,469,413.57142857142856
YELL,inflow,2019-05-15,521,445.57142857142856
YELL,inflow,2019-05-16,562,482.2857142857143
YELL,inflow,2019-05-17,522,497.14285714285717
YELL,inflow,2019-05-18,577,509.85714285714283
YELL,inflow,2019-05-19,543,518.5714285714286
YELL,inflow,2019-05-20,555,535.5714285714286
YELL,inflow,2019-05-21,620,557.1428571428571
YELL,inflow,2019-05-22,619,571.1428571428571
YELL,inflow,2019-05-23,666,586.0
YELL,inflow,2019-05-24,718,614.0
YELL,inflow,2019-05-25,956,668.1428571428571
YELL,inflow,2019-05-26,920,722.0
YELL,inflow,2019-05-27,881,768.5714285714286
YELL,inflow,2019-05-28,944,814.8571428571429
YELL,inflow,2019-05-29,975,865.7142857142857
YELL,inflow,2019-05-30,895,898.4285714285714
YELL,inflow,2019-05-31,968,934.1428571428571
YELL,inflow,2019-06-01,1068,950.1428571428571
YELL,inflow,2019-06-02,1080,973.0
YELL,inflow,2019-06-03,1279,1029.857142857143
YELL,inflow,2019-06-04,1319,1083.4285714285713
YELL,inflow,2019-06-05,1307,1130.857142857143
YELL,inflow,2019-06-06,1271,1184.5714285714287
YELL,inflow,2019-06-07,1267,1227.2857142857142
YELL,inflow,2019-06-08,990,1216.142857142857
YELL,inflow,2019-06-09,1299,1247.4285714285713
YELL,inflow,2019-06-10,1371,1260.5714285714287
YELL,inflow,2019-06-11,1517,1288.857142857143
YELL,inflow,2019-06-12,1571,1326.5714285714287
YELL,inflow,2019-06-13,1489,1357.7142857142858
YELL,inflow,2019-06-14,1593,1404.2857142857142
YELL,inflow,2019-06-15,1451,1470.142857142857
YELL,inflow,2019-06-16,1420,1487.4285714285713
YELL,inflow,2019-06-17,1592,1519.0
YELL,inflow,2019-06-18,1739,1550.7142857142858
YELL,inflow,2019-06-19,1676,1565.7142857142858
YELL,inflow,2019-06-20,1585,1579.4285714285713
YELL,inflow,2019-06-21,1445,1558.2857142857142
YELL,inflow,2019-06-22,1472,1561.2857142857142
YELL,inflow,2019-06-23,1554,1580.4285714285713
YELL,inflow,2019-06-24,1602,1581.857142857143
YELL,inflow,2019-06-25,1617,1564.4285714285713
YELL,inflow,2019-06-26,1576,1550.142857142857
YELL,inflow,2019-06-27,1681,1563.857142857143
YELL,inflow,2019-06-28,1577,1582.7142857142858
YELL,inflow,2019-06-29,1445,1578.857142857143
YELL,inflow,2019-06-30,1599,1585.2857142857142
YELL,inflow,2019-07-01,1865,1622.857142857143
YELL,inflow,2019-07-02,1840,1654.7142857142858
YELL,inflow,2019-07-03,1770,1682.4285714285713
YELL,inflow,2019-07-04,1634,1675.7142857142858
YELL,inflow,2019-07-05,1606,1679.857142857143
YELL,inflow,2019-07-06,1682,1713.7142857142858
YELL,inflow,2019-07-07,1513,1701.4285714285713
YELL,inflow,2019-07-08,1667,1673.142857142857
YELL,inflow,2019-07-09,1665,1648.142857142857
YELL,inflow,2019-07-10,1632,1628.4285714285713
YELL,inflow,2019-07-11,1560,1617.857142857143
YELL,inflow,2019-07-12,1436,1593.5714285714287
YELL,inflow,2019-07-13,1384,1551.0
YELL,inflow,2019-07-14,1500,1549.142857142857
YELL,inflow,2019-07-15,1573,1535.7142857142858
YELL,inflow,2019-07-16,1637,1531.7142857142858
YELL,inflow,2019-07-17,1608,1528.2857142857142
YELL,inflow,2019-07-18,1653,1541.5714285714287
YELL,inflow,2019-07-19,1589,1563.4285714285713
YELL,inflow,2019-07-20,1593,1593.2857142857142
YELL,inflow,2019-07-21,1630,1611.857142857143
YELL,inflow,2019-07-22,1699,1629.857142857143
YELL,inflow,2019-07-23,1728,1642.857142857143
YELL,inflow,2019-07-24,1747,1662.7142857142858
YELL,inflow,2019-07-25,1661,1663.857142857143
YELL,inflow,2019-07-26,1582,1662.857142857143
YELL,inflow,2019-07-27,1554,1657.2857142857142
YELL,inflow,2019-07-28,1541,1644.5714285714287
YELL,inflow,2019-07-29,1598,1630.142857142857
YELL,inflow,2019-07-30,1606,1612.7142857142858
YELL,inflow,2019-07-31,1581,1589.0
YELL,inflow,2019-08-01,1494,1565.142857142857
YELL,inflow,2019-08-02,1467,1548.7142857142858
YELL,inflow,2019-08-03,1522,1544.142857142857
YELL,inflow,2019-08-04,1449,1531.0
YELL,inflow,2019-08-05,1374,1499.0
YELL,inflow,2019-08-06,1431,1474.0
YELL,inflow,2019-08-07,1505,1463.142857142857
YELL,inflow,2019-08-08,1431,1454.142857142857
YELL,inflow,2019-08-09,1421,1447.5714285714287
YELL,inflow,2019-08-10,1398,1429.857142857143
YELL,inflow,2019-08-11,1273,1404.7142857142858
YELL,inflow,2019-08-12,1245,1386.2857142857142
YELL,inflow,2019-08-13,1240,1359.0
YELL,inflow,2019-08-14,1165,1310.4285714285713
YELL,inflow,2019-08-15,1085,1261.0
YELL,inflow,2019-08-16,1086,1213.142857142857
YELL,inflow,2019-08-17,1105,1171.2857142857142
YELL,inflow,2019-08-18,1052,1139.7142857142858
YELL,inflow,2019-08-19,1005,1105.4285714285713
YELL,inflow,2019-08-20,1019,1073.857142857143
YELL,inflow,2019-08-21,983,1047.857142857143
YELL,inflow,2019-08-22,981,1033.0
YELL,inflow,2019-08-23,899,1006.2857142857143
YELL,inflow,2019-08-24,922,980.1428571428571
YELL,inflow,2019-08-25,890,957.0
YELL,inflow,2019-08-26,870,937.7142857142857
YELL,inflow,2019-08-27,843,912.5714285714286
YELL,inflow,2019-08-28,770,882.1428571428571
YELL,inflow,2019-08-29,851,863.5714285714286
YELL,inflow,2019-08-30,873,859.8571428571429
YELL,inflow,2019-08-31,1074,881.5714285714286
YELL,inflow,2019-09-01,1180,923.0
YELL,inflow,2019-09-02,872,923.2857142857143
YELL,inflow,2019-09-03,841,923.0
YELL,inflow,2019-09-04,817,929.7142857142857
YELL,inflow,2019-09-05,773,918.5714285714286
YELL,inflow,2019-09-06,784,905.8571428571429
YELL,inflow,2019-09-07,828,870.7142857142857
YELL,inflow,2019-09-08,806,817.2857142857143
YELL,inflow,2019-09-09,723,796.0
YELL,inflow,2019-09-10,784,787.8571428571429
YELL,inflow,2019-09-11,711,772.7142857142857
YELL,inflow,2019-09-12,753,769.8571428571429
YELL,inflow,2019-09-13,783,769.7142857142857
YELL,inflow,2019-09-14,873,776.1428571428571
YELL,inflow,2019-09-15,849,782.2857142857143
YELL,inflow,2019-09-16,779,790.2857142857143
YELL,inflow,2019-09-17,729,782.4285714285714
YELL,inflow,2019-09-18,759,789.2857142857143
YELL,inflow,2019-09-19,726,785.4285714285714
YELL,inflow,2019-09-20,659,767.7142857142857
YELL,inflow,2019-09-21,675,739.4285714285714
YELL,inflow,2019-09-22,767,727.7142857142857
YELL,inflow,2019-09-23,716,718.7142857142857
YELL,inflow,2019-09-24,724,718.0
YELL,inflow,2019-09-25,692,708.4285714285714
YELL,inflow,2019-09-26,596,689.8571428571429
YELL,inflow,2019-09-27,559,675.5714285714286
YELL,inflow,2019-09-28,525,654.1428571428571
YELL,inflow,2019-09-29,410,603.1428571428571
YELL,inflow,2019-09-30,361,552.4285714285714
YELL,inflow,2019-10-01,433,510.85714285714283
YELL,inflow,2019-10-02,390,467.7142857142857
YELL,inflow,2019-10-03,426,443.42857142857144
YELL,inflow,2019-10-04,430,425.0
YELL,inflow,2019-10-05,480,418.57142857142856
YELL,inflow,2019-10-06,439,422.7142857142857
YELL,inflow,2019-10-07,354,421.7142857142857
YELL,inflow,2019-10-08,341,408.57142857142856
YELL,inflow,2019-10-09,134,372.0
YELL,inflow,2019-10-10,180,336.85714285714283
YELL,inflow,2019-10-11,308,319.42857142857144
YELL,inflow,2019-10-12,371,303.85714285714283
YELL,inflow,2019-10-13,326,287.7142857142857
YELL,inflow,2019-10-14,241,271.57142857142856
YELL,inflow,2019-10-15,212,253.14285714285714
YELL,inflow,2019-10-16,229,266.7142857142857
YELL,inflow,2019-10-17,272,279.85714285714283
YELL,inflow,2019-10-18,313,280.57142857142856
YELL,inflow,2019-10-19,166,251.28571428571428
YELL,inflow,2019-10-20,100,219.0
YELL,inflow,2019-10-21,113,200.71428571428572
YELL,inflow,2019-10-22,110,186.14285714285714
YELL,inflow,2019-10-23,117,170.14285714285714
YELL,inflow,2019-10-24,149,152.57142857142858
YELL,inflow,2019-10-25,158,130.42857142857142
YELL,inflow,2019-10-26,83,118.57142857142857
YELL,inflow,2019-10-27,101,118.71428571428571
YELL,inflow,2019-10-28,93,115.85714285714286
YELL,inflow,2019-10-29,77,111.14285714285714
YELL,inflow,2019-10-30,82,106.14285714285714
YELL,inflow,2019-10-31,82,96.57142857142857
YELL,inflow,2019-11-01,98,88.0
YELL,inflow,2019-11-02,121,93.42857142857143
YELL,inflow,2019-11-03,198,107.28571428571429
YELL,inflow,2019-11-04,63,103.0
YELL,inflow,2019-11-05,65,101.28571428571429
YELL,inflow,2019-11-06,56,97.57142857142857
YELL,inflow,2019-11-07,67,95.42857142857143
YELL,inflow,2019-11-08,70,91.42857142857143
YELL,inflow,2019-11-09,77,85.14285714285714
YELL,inflow,2019-11-10,75,67.57142857142857
YELL,inflow,2019-11-11,68,68.28571428571429
YELL,inflow,2019-11-12,76,69.85714285714286
YELL,inflow,2019-11-13,73,72.28571428571429
YELL,inflow,2019-11-14,63,71.71428571428571
YELL,inflow,2019-11-15,70,71.71428571428571
YELL,inflow,2019-11-16,65,70.0
YELL,inflow,2019-11-17,50,66.42857142857143
YELL,inflow,2019-11-18,61,65.42857142857143
YELL,inflow,2019-11-19,67,64.14285714285714
YELL,inflow,2019-11-20,53,61.285714285714285
YELL,inflow,2019-11-21,53,59.857142857142854
YELL,inflow,2019-11-22,50,57.0
YELL,inflow,2019-11-23,72,58.0
YELL,inflow,2019-11-24,71,61.0
YELL,inflow,2019-11-25,102,66.85714285714286
YELL,inflow,2019-11-26,91,70.28571428571429
YELL,inflow,2019-11-27,87,75.14285714285714
YELL,inflow,2019-11-28,57,75.71428571428571
YELL,inflow,2019-11-29,66,78.0
YELL,inflow,2019-11-30,84,79.71428571428571
YELL,inflow,2019-12-01,74,80.14285714285714
YELL,inflow,2019-12-02,69,75.42857142857143
YELL,inflow,2019-12-03,67,72.0
YELL,inflow,2019-12-04,83,71.42857142857143
YELL,inflow,2019-12-05,76,74.14285714285714
YELL,inflow,2019-12-06,70,74.71428571428571
YELL,inflow,2019-12-07,80,74.14285714285714
YELL,inflow,2019-12-08,74,74.14285714285714
YELL,inflow,2019-12-09,80,75.71428571428571
YELL,inflow,2019-12-10,86,78.42857142857143
YELL,inflow,2019-12-11,78,77.71428571428571
YELL,inflow,2019-12-12,91,79.85714285714286
YELL,inflow,2019-12-13,70,79.85714285714286
YELL,inflow,2019-12-14,80,79.85714285714286
YELL,inflow,2019-12-15,76,80.14285714285714
YELL,inflow,2019-12-16,88,81.28571428571429
YELL,inflow,2019-12-17,110,84.71428571428571
YELL,inflow,2019-12-18,118,90.42857142857143
YELL,inflow,2019-12-19,109,93.0
YELL,inflow,2019-12-20,103,97.71428571428571
YELL,inflow,2019-12-21,145,107.0
YELL,inflow,2019-12-22,147,117.14285714285714
YELL,inflow,2019-12-23,178,130.0
YELL,inflow,2019-12-24,181,140.14285714285714
YELL,inflow,2019-12-25,148,144.42857142857142
YELL,inflow,2019-12-26,187,155.57142857142858
YELL,inflow,2019-12-27,217,171.85714285714286
YELL,inflow,2019-12-28,249,186.71428571428572
YELL,inflow,2019-12-29,222,197.42857142857142
YELL,inflow,2019-12-30,240,206.28571428571428
YELL,inflow,2019-12-31,259,217.42857142857142
YELL,inflow,2020-01-01,377,250.14285714285714
YELL,inflow,2020-01-02,190,250.57142857142858
YELL,inflow,2020-01-03,188,246.42857142857142
YELL,inflow,2020-01-04,182,236.85714285714286
YELL,inflow,2020-01-05,145,225.85714285714286
YELL,inflow,2020-01-06,123,209.14285714285714
YELL,inflow,2020-01-07,123,189.71428571428572
YELL,inflow,2020-01-08,115,152.28571428571428
YELL,inflow,2020-01-09,109,140.71428571428572
YELL,inflow,2020-01-10,112,129.85714285714286
YELL,inflow,2020-01-11,121,121.14285714285714
YELL,inflow,2020-01-12,111,116.28571428571429
YELL,inflow,2020-01-13,85,110.85714285714286
YELL,inflow,2020-01-14,165,116.85714285714286
YELL,inflow,2020-01-15,81,112.0
YELL,inflow,2020-01-16,96,110.14285714285714
YELL,inflow,2020-01-17,107,109.42857142857143
YELL,inflow,2020-01-18,135,111.42857142857143
YELL,inflow,2020-01-19,129,114.0
YELL,inflow,2020-01-20,106,117.0
YELL,inflow,2020-01-21,125,111.28571428571429
YELL,inflow,2020-01-22,250,135.42857142857142
YELL,inflow,2020-01-23,119,138.71428571428572
YELL,inflow,2020-01-24,110,139.14285714285714
YELL,inflow,2020-01-25,109,135.42857142857142
YELL,inflow,2020-01-26,129,135.42857142857142
YELL,inflow,2020-01-27,96,134.0
YELL,inflow,2020-01-28,94,129.57142857142858
YELL,inflow,2020-01-29,95,107.42857142857143
YELL,inflow,2020-01-30,100,104.71428571428571
YELL,inflow,2020-01-31,99,103.14285714285714
YELL,inflow,2020-02-01,125,105.42857142857143
YELL,inflow,2020-02-02,106,102.14285714285714
YELL,inflow,2020-02-03,111,104.28571428571429
YELL,inflow,2020-02-04,108,106.28571428571429
YELL,inflow,2020-02-05,116,109.28571428571429
YELL,inflow,2020-02-06,119,112.0
YELL,inflow,2020-02-07,114,114.14285714285714
YELL,inflow,2020-02-08,131,115.0
YELL,inflow,2020-02-09,143,120.28571428571429
YELL,inflow,2020-02-10,126,122.42857142857143
YELL,inflow,2020-02-11,132,125.85714285714286
YELL,inflow,2020-02-12,99,123.42857142857143
YELL,inflow,2020-02-13,146,127.28571428571429
YELL,inflow,2020-02-14,162,134.14285714285714
YELL,inflow,2020-02-15,189,142.42857142857142
YELL,inflow,2020-02-16,197,150.14285714285714
YELL,inflow,2020-02-17,175,157.14285714285714
YELL,inflow,2020-02-18,166,162.0
YELL,inflow,2020-02-19,152,169.57142857142858
YELL,inflow,2020-02-20,183,174.85714285714286
YELL,inflow,2020-02-21,161,174.71428571428572
YELL,inflow,2020-02-22,173,172.42857142857142
YELL,inflow,2020-02-23,135,163.57142857142858
YELL,inflow,2020-02-24,200,167.14285714285714
YELL,inflow,2020-02-25,266,181.42857142857142
YELL,inflow,2020-02-26,155,181.85714285714286
YELL,inflow,2020-02-27,156,178.0
YELL,inflow,2020-02-28,127,173.14285714285714
YELL,inflow,2020-02-29,147,169.42857142857142
YELL,inflow,2020-03-01,143,170.57142857142858
YELL,inflow,2020-03-02,148,163.14285714285714
YELL,inflow,2020-03-03,91,138.14285714285714
YELL,inflow,2020-03-04,65,125.28571428571429
YELL,inflow,2020-03-05,79,114.28571428571429
YELL,inflow,2020-03-06,89,108.85714285714286
YELL,inflow,2020-03-07,97,101.71428571428571
YELL,inflow,2020-03-08,80,92.71428571428571
YELL,inflow,2020-03-09,94,85.0
YELL,inflow,2020-03-10,101,86.42857142857143
YELL,inflow,2020-03-11,113,93.28571428571429
YELL,inflow,2020-03-12,103,96.71428571428571
YELL,inflow,2020-03-13,100,98.28571428571429
YELL,inflow,2020-03-14,76,95.28571428571429
YELL,inflow,2020-03-15,107,99.14285714285714
YELL,inflow,2020-03-16,106,100.85714285714286
YELL,inflow,2020-03-17,105,101.42857142857143
YELL,inflow,2020-03-18,84,97.28571428571429
YELL,inflow,2020-03-19,88,95.14285714285714
YELL,inflow,2020-03-20,79,92.14285714285714
YELL,inflow,2020-03-21,73,91.71428571428571
YELL,inflow,2020-03-22,69,86.28571428571429
YELL,inflow,2020-03-23,78,82.28571428571429
YELL,inflow,2020-03-24,54,75.0
YELL,inflow,2020-03-25,56,71.0
YELL,inflow,2020-03-26,58,66.71428571428571
YELL,inflow,2020-03-27,57,63.57142857142857
YELL,inflow,2020-03-28,52,60.57142857142857
YELL,inflow,2020-03-29,69,60.57142857142857
YELL,inflow,2020-03-30,72,59.714285714285715
YELL,inflow,2020-03-31,66,61.42857142857143
YELL,inflow,2020-04-01,60,62.0
YELL,inflow,2020-04-02,61,62.42857142857143
YELL,inflow,2020-04-03,80,65.71428571428571
YELL,inflow,2020-04-04,100,72.57142857142857
YELL,inflow,2020-04-05,92,75.85714285714286
YELL,inflow,2020-04-06,44,71.85714285714286
YELL,inflow,2020-04-07,50,69.57142857142857
YELL,inflow,2020-04-08,50,68.14285714285714
YELL,inflow,2020-04-09,62,68.28571428571429
YELL,inflow,2020-04-10,53,64.42857142857143
YELL,inflow,2020-04-11,31,54.57142857142857
YELL,inflow,2020-04-12,32,46.0
YELL,inflow,2020-04-13,30,44.0
YELL,inflow,2020-04-14,33,41.57142857142857
YELL,inflow,2020-04-15,27,38.285714285714285
YELL,inflow,2020-04-16,34,34.285714285714285
YELL,inflow,2020-04-17,37,32.0
YELL,inflow,2020-04-18,50,34.714285714285715
YELL,inflow,2020-04-19,37,35.42857142857143
YELL,inflow,2020-04-20,42,37.142857142857146
YELL,inflow,2020-04-21,54,40.142857142857146
YELL,inflow,2020-04-22,48,43.142857142857146
YELL,inflow,2020-04-23,39,43.857142857142854
YELL,inflow,2020-04-24,47,45.285714285714285
YELL,inflow,2020-04-25,56,46.142857142857146
YELL,inflow,2020-04-26,44,47.142857142857146
YELL,inflow,2020-04-27,36,46.285714285714285
YELL,inflow,2020-04-28,39,44.142857142857146
YELL,inflow,2020-04-29,57,45.42857142857143
YELL,inflow,2020-04-30,52,47.285714285714285
YELL,inflow,2020-05-01,44,46.857142857142854
YELL,inflow,2020-05-02,57,47.0
YELL,inflow,2020-05-03,37,46.0
YELL,inflow,2020-05-04,41,46.714285714285715
YELL,inflow,2020-05-05,57,49.285714285714285
YELL,inflow,2020-05-06,63,50.142857142857146
YELL,inflow,2020-05-07,44,49.0
YELL,inflow,2020-05-08,51,50.0
YELL,inflow,2020-05-09,64,51.0
YELL,inflow,2020-05-10,57,53.857142857142854
YELL,inflow,2020-05-11,48,54.857142857142854
YELL,inflow,2020-05-12,63,55.714285714285715
YELL,inflow,2020-05-13,64,55.857142857142854
YELL,inflow,2020-05-14,53,57.142857142857146
YELL,inflow,2020-05-15,52,57.285714285714285
YELL,inflow,2020-05-16,65,57.42857142857143
YELL,inflow,2020-05-17,101,63.714285714285715
YELL,inflow,2020-05-18,151,78.42857142857143
YELL,inflow,2020-05-19,157,91.85714285714286
YELL,inflow,2020-05-20,149,104.0
YELL,inflow,2020-05-21,165,120.0
YELL,inflow,2020-05-22,189,139.57142857142858
YELL,inflow,2020-05-23,169,154.42857142857142
YELL,inflow,2020-05-24,348,189.71428571428572
YELL,inflow,2020-05-25,310,212.42857142857142
YELL,inflow,2020-05-26,270,228.57142857142858
YELL,inflow,2020-05-27,274,246.42857142857142
YELL,inflow,2020-05-28,306,266.57142857142856
YELL,inflow,2020-05-29,338,287.85714285714283
YELL,inflow,2020-05-30,414,322.85714285714283
YELL,inflow,2020-05-31,361,324.7142857142857
YELL,inflow,2020-06-01,461,346.2857142857143
YELL,inflow,2020-06-02,509,380.42857142857144
YELL,inflow,2020-06-03,497,412.2857142857143
YELL,inflow,2020-06-04,532,444.57142857142856
YELL,inflow,2020-06-05,553,475.2857142857143
YELL,inflow,2020-06-06,648,508.7142857142857
YELL,inflow,2020-06-07,567,538.1428571428571
YELL,inflow,2020-06-08,543,549.8571428571429
YELL,inflow,2020-06-09,710,578.5714285714286
YELL,inflow,2020-06-10,713,609.4285714285714
YELL,inflow,2020-06-11,700,633.4285714285714
YELL,inflow,2020-06-12,738,659.8571428571429
YELL,inflow,2020-06-13,938,701.2857142857143
YELL,inflow,2020-06-14,808,735.7142857142857
YELL,inflow,2020-06-15,895,786.0
YELL,inflow,2020-06-16,742,790.5714285714286
YELL,inflow,2020-06-17,859,811.4285714285714
YELL,inflow,2020-06-18,1000,854.2857142857143
YELL,inflow,2020-06-19,970,887.4285714285714
YELL,inflow,2020-06-20,1167,920.1428571428571
YELL,inflow,2020-06-21,1169,971.7142857142857
YELL,inflow,2020-06-22,1263,1024.2857142857142
YELL,inflow,2020-06-23,1258,1098.0
YELL,inflow,2020-06-24,1294,1160.142857142857
YELL,inflow,2020-06-25,1374,1213.5714285714287
YELL,inflow,2020-06-26,1340,1266.4285714285713
YELL,inflow,2020-06-27,1319,1288.142857142857
YELL,inflow,2020-06-28,1233,1297.2857142857142
YELL,inflow,2020-06-29,1187,1286.4285714285713
YELL,inflow,2020-06-30,1252,1285.5714285714287
YELL,inflow,2020-07-01,1269,1282.0
YELL,inflow,2020-07-02,1276,1268.0
YELL,inflow,2020-07-03,1318,1264.857142857143
YELL,inflow,2020-07-04,1336,1267.2857142857142
YELL,inflow,2020-07-05,1418,1293.7142857142858
YELL,inflow,2020-07-06,1409,1325.4285714285713
YELL,inflow,2020-07-07,1410,1348.0
YELL,inflow,2020-07-08,1427,1370.5714285714287
YELL,inflow,2020-07-09,1347,1380.7142857142858
YELL,inflow,2020-07-10,1325,1381.7142857142858
YELL,inflow,2020-07-11,1275,1373.0
YELL,inflow,2020-07-12,1295,1355.4285714285713
YELL,inflow,2020-07-13,1350,1347.0
YELL,inflow,2020-07-14,1404,1346.142857142857
YELL,inflow,2020-07-15,1354,1335.7142857142858
YELL,inflow,2020-07-16,1385,1341.142857142857
YELL,inflow,2020-07-17,1310,1339.0
YELL,inflow,2020-07-18,1174,1324.5714285714287
YELL,inflow,2020-07-19,1272,1321.2857142857142
YELL,inflow,2020-07-20,1415,1330.5714285714287
YELL,inflow,2020-07-21,1617,1361.0
YELL,inflow,2020-07-22,1602,1396.4285714285713
YELL,inflow,2020-07-23,1518,1415.4285714285713
YELL,inflow,2020-07-24,1449,1435.2857142857142
YELL,inflow,2020-07-25,1490,1480.4285714285713
YELL,inflow,2020-07-26,1625,1530.857142857143
YELL,inflow,2020-07-27,1609,1558.5714285714287
YELL,inflow,2020-07-28,1522,1545.0
YELL,inflow,2020-07-29,1620,1547.5714285714287
YELL,inflow,2020-07-30,1538,1550.4285714285713
YELL,inflow,2020-07-31,1468,1553.142857142857
YELL,inflow,2020-08-01,1470,1550.2857142857142
YELL,inflow,2020-08-02,1483,1530.0
YELL,inflow,2020-08-03,1470,1510.142857142857
YELL,inflow,2020-08-04,1529,1511.142857142857
YELL,inflow,2020-08-05,1473,1490.142857142857
YELL,inflow,2020-08-06,1493,1483.7142857142858
YELL,inflow,2020-08-07,1422,1477.142857142857
YELL,inflow,2020-08-08,1269,1448.4285714285713
YELL,inflow,2020-08-09,1300,1422.2857142857142
YELL,inflow,2020-08-10,1293,1397.0
YELL,inflow,2020-08-11,1323,1367.5714285714287
YELL,inflow,2020-08-12,1289,1341.2857142857142
YELL,inflow,2020-08-13,1249,1306.4285714285713
YELL,inflow,2020-08-14,1179,1271.7142857142858
YELL,inflow,2020-08-15,1096,1247.0
YELL,inflow,2020-08-16,1026,1207.857142857143
YELL,inflow,2020-08-17,1002,1166.2857142857142
YELL,inflow,2020-08-18,1028,1124.142857142857
YELL,inflow,2020-08-19,922,1071.7142857142858
YELL,inflow,2020-08-20,915,1024.0
YELL,inflow,2020-08-21,905,984.8571428571429
YELL,inflow,2020-08-22,886,954.8571428571429
YELL,inflow,2020-08-23,862,931.4285714285714
YELL,inflow,2020-08-24,804,903.1428571428571
YELL,inflow,2020-08-25,855,878.4285714285714
YELL,inflow,2020-08-26,891,874.0
YELL,inflow,2020-08-27,856,865.5714285714286
YELL,inflow,2020-08-28,822,853.7142857142857
YELL,inflow,2020-08-29,779,838.4285714285714
YELL,inflow,2020-08-30,684,813.0
YELL,inflow,2020-08-31,677,794.8571428571429
YELL,inflow,2020-09-01,765,782.0
YELL,inflow,2020-09-02,734,759.5714285714286
YELL,inflow,2020-09-03,721,740.2857142857143
YELL,inflow,2020-09-04,804,737.7142857142857
YELL,inflow,2020-09-05,1004,769.8571428571429
YELL,inflow,2020-09-06,1055,822.8571428571429
YELL,inflow,2020-09-07,799,840.2857142857143
YELL,inflow,2020-09-08,737,836.2857142857143
YELL,inflow,2020-09-09,822,848.8571428571429
YELL,inflow,2020-09-10,847,866.8571428571429
YELL,inflow,2020-09-11,892,879.4285714285714
YELL,inflow,2020-09-12,895,863.8571428571429
YELL,inflow,2020-09-13,791,826.1428571428571
YELL,inflow,2020-09-14,775,822.7142857142857
YELL,inflow,2020-09-15,684,815.1428571428571
YELL,inflow,2020-09-16,741,803.5714285714286
YELL,inflow,2020-09-17,783,794.4285714285714
YELL,inflow,2020-09-18,829,785.4285714285714
YELL,inflow,2020-09-19,747,764.2857142857143
YELL,inflow,2020-09-20,713,753.1428571428571
YELL,inflow,2020-09-21,687,740.5714285714286
YELL,inflow,2020-09-22,697,742.4285714285714
YELL,inflow,2020-09-23,719,739.2857142857143
YELL,inflow,2020-09-24,717,729.8571428571429
YELL,inflow,2020-09-25,709,712.7142857142857
YELL,inflow,2020-09-26,763,715.0
YELL,inflow,2020-09-27,729,717.2857142857143
YELL,inflow,2020-09-28,696,718.5714285714286
YELL,inflow,2020-09-29,641,710.5714285714286
YELL,inflow,2020-09-30,641,699.4285714285714
YELL,inflow,2020-10-01,579,679.7142857142857
YELL,inflow,2020-10-02,685,676.2857142857143
YELL,inflow,2020-10-03,712,669.0
YELL,inflow,2020-10-04,625,654.1428571428571
YELL,inflow,2020-10-05,555,634.0
YELL,inflow,2020-10-06,584,625.8571428571429
YELL,inflow,2020-10-07,546,612.2857142857143
YELL,inflow,2020-10-08,576,611.8571428571429
YELL,inflow,2020-10-09,525,589.0
YELL,inflow,2020-10-10,641,578.8571428571429
YELL,inflow,2020-10-11,545,567.4285714285714
YELL,inflow,2020-10-12,408,546.4285714285714
YELL,inflow,2020-10-13,344,512.1428571428571
YELL,inflow,2020-10-14,377,488.0
YELL,inflow,2020-10-15,411,464.42857142857144
YELL,inflow,2020-10-16,492,459.7142857142857
YELL,inflow,2020-10-17,481,436.85714285714283
YELL,inflow,2020-10-18,302,402.14285714285717
YELL,inflow,2020-10-19,312,388.42857142857144
YELL,inflow,2020-10-20,296,381.57142857142856
YELL,inflow,2020-10-21,286,368.57142857142856
YELL,inflow,2020-10-22,180,335.57142857142856
YELL,inflow,2020-10-23,229,298.0
YELL,inflow,2020-10-24,105,244.28571428571428
YELL,inflow,2020-10-25,110,216.85714285714286
YELL,inflow,2020-10-26,144,192.85714285714286
YELL,inflow,2020-10-27,167,174.42857142857142
